"DateObserved","HourObserved","LocalTimeZone","ReportingArea","StateCode","Latitude","Longitude","ParameterName","AQI","CategoryNumber","CategoryName"
"2017-10-27 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","30","1","Good"
"2017-10-28 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","42","1","Good"
"2017-10-28 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","33","1","Good"
"2017-10-29 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","21","1","Good"
"2017-10-29 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","5","1","Good"
"2017-10-30 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-10-30 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","20","1","Good"
"2017-10-31 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","28","1","Good"
"2017-10-31 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-11-01 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-11-01 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","46","1","Good"
"2017-11-02 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","40","1","Good"
"2017-11-02 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","52","2","Moderate"
"2017-11-03 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2017-11-03 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","31","1","Good"
"2017-11-04 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","25","1","Good"
"2017-11-04 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-11-05 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2017-11-05 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","26","1","Good"
"2017-11-06 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","26","1","Good"
"2017-11-06 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","21","1","Good"
"2017-11-07 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","26","1","Good"
"2017-11-07 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","29","1","Good"
"2017-11-08 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","29","1","Good"
"2017-11-08 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","34","1","Good"
"2017-11-09 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","28","1","Good"
"2017-11-09 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","50","1","Good"
"2017-11-10 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","35","1","Good"
"2017-11-10 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","24","1","Good"
"2017-11-11 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","33","1","Good"
"2017-11-11 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","25","1","Good"
"2017-11-12 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","34","1","Good"
"2017-11-12 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","49","1","Good"
"2017-11-13 ","0","EST","Winchester","VA","39.15","-78.15","OZONE","28","1","Good"
"2017-11-13 ","0","EST","Winchester","VA","39.15","-78.15","PM2.5","70","2","Moderate"
