"2017-08-24 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","50","1","Good"
"2017-08-23 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","38","1","Good"
"2017-08-23 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","43","1","Good"
"2017-08-22 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","42","1","Good"
"2017-08-22 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","59","2","Moderate"
"2017-08-21 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","58","2","Moderate"
"2017-08-21 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","69","2","Moderate"
"2017-08-20 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","58","2","Moderate"
"2017-08-20 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","67","2","Moderate"
"2017-08-19 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-08-19 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","44","1","Good"
"2017-08-18 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","45","1","Good"
"2017-08-18 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","40","1","Good"
"2017-08-17 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","51","2","Moderate"
"2017-08-17 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","61","2","Moderate"
"2017-08-16 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","80","2","Moderate"
"2017-08-16 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","62","2","Moderate"
"2017-08-15 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","74","2","Moderate"
"2017-08-15 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","60","2","Moderate"
"2017-08-14 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","51","2","Moderate"
"2017-08-14 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","59","2","Moderate"
"2017-08-13 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","46","1","Good"
"2017-08-13 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","55","2","Moderate"
